first_name,middle_name,last_name,label,scopus_id
NICK,,GONEDES,"Gonedes, Nicholas J.",6506507371
A,,GONEN,"Gonen, Amiram",15826410400
HALIT,,GONENC,"Gonenc, Halit",23392867000
GUOJIN,,GONG,"Gong, Guojin",23992045100
LIUTANG,,GONG,"Gong, Liutang",7202769743
NING,,GONG,"Gong, Ning",7003467252
MARTIN,,GONZALES EIRAS,"Gonzalez-Eiras, Martín",23034281000
ANGELICA,,GONZALEZ,"Gonzalez, Angelica",14833800800
FRANCISCO,,GONZALEZ,"González, Francisco",57193978244
FRANSISGO,,GONZALEZ,"González, Francisco",57193978244
JOSE,ANTONIO,GONZALEZ,"González-Páramo, José Manuel",6505944386
LAURA,,GONZALEZ,"Gonzalez, Laura",21733248600
MARIA,,GONZALEZ,"González, María De La O.",55279813700
V,,GONZALEZ,"González Méndez, Víctor Manuel",35334117200
VICTOR,,GONZALEZ,"González Méndez, Víctor Manuel",35334117200
CARLOS,,GONZALEZ-AGUADO,"González-Aguado, Carlos",26633695100
MARTIN,,GONZALEZ-EIRAS,"Gonzalez-Eiras, Martín",23034281000
BRENDA,,GONZALEZ-HERMOSILLO,"González-Hermosillo, Brenda",6505532951
JESUS,,GONZALO,"Gonzalo, Jesús",7101898104
CHRIS,,GOOD,CHRIS GOOD,
ALAN,,GOODACRE,"Goodacre, Alan",7003691635
J,,GOODELL,"Goodell, John W.",24068577200
JOHN,W,GOODELL,"Goodell, John W.",24068577200
MARVIN,,GOODFRIEND,"Goodfriend, Marvin S.",6603978018
MARVIN,S,GOODFRIEND,"Goodfriend, Marvin S.",6603978018
C,,GOODHART,"Goodhart, Charles A.E.",7006751822
CAE,,GOODHART,"Goodhart, Charles A.E.",7006751822
CHARLES,,GOODHART,"Goodhart, Charles A.E.",7006751822
CHARLES,AE,GOODHART,"Goodhart, Charles A.E.",7006751822
CHARLES,,GOODHARTH,"Goodhart, Charles A.E.",7006751822
BENNY,,GOODMAN,BENNY GOODMAN,
DANIEL,,GOODMAN,DANIEL GOODMAN,
TED,,GOODMAN,"Goodman, Theodore H.",53872582700
LEO,,GOODSTADT,"Goodstadt, Leo F.",35116519800
AUSTAN,,GOOLSBEE,"Goolsbee, Austan D.",7003285574
R,,GOPALAN,"Gopalan, Radhakrishnan",12778241100
RADHA,,GOPALAN,"Gopalan, Radhakrishnan",12778241100
RADHAKRISHNAN,,GOPALAN,"Gopalan, Radhakrishnan",12778241100
GITA,,GOPINATH,"Gopinath, Gita",8716236500
ESTELA,PATINO,GORBEA,"Gorbea, Estela Patiño",6504418638
ALEXANDER,S,GORBENKO,"Gorbenko, Alexander S.",36135311700
BOB,,GORDON,"Gordon, Robert J.",35357903200
JEFF,,GORDON,"Gordon, Jeffrey N.",17345552100
JEFFREY,,GORDON,"Gordon, Jeffrey N.",17345552100
JIM,,GORDON,"Gordon, James P.",24373237300
ROBERT,,GORDON,"Gordon, Robert J.",35357903200
ROGER,,GORDON,"Gordon, Roger H.",7402754623
ROGER,H,GORDON,"Gordon, Roger H.",7402754623
STEPHEN,,GORDON,"Gordon, Stephen F.",7401828541
WILL,DUFF,GORDON,WILL DUFF GORDON,
MICHAEL,,GORDY,"Gordy, Michael B.",6507475197
MICHAEL,B,GORDY,"Gordy, Michael B.",6507475197
ANGELA,,GORE,"Gore, Angela K.",7004280030
HOLGER,,GORG,"Görg, Holger",7004480151
ALEX,,GORIAEV,"Goriaev, Alexei",15076747500
ALEXEI,,GORIAEV,"Goriaev, Alexei",15076747500
MARK,,GORMAISE,"Garmaise, Mark J.",6505799540
LAWRENCE,,GORMAN,LAWRENCE GORMAN,
LES,,GORMAN,LES GORMAN,
RAYMOND,,GORMAN,"Gorman, Raymond F.",7103252038
TODD,,GORMLEY,"Gormley, Todd A.",32667824600
TODD,A,GORMLEY,"Gormley, Todd A.",32667824600
YURIY,,GORODNICHENKO,"Gorodnichenko, Yuriy",8567095900
SERGIY,,GOROVYY,"Gorovyy, Sergiy",52863561200
MICHAEL,,GORT,"Gort, Michael",6603012466
G,,GORTON,"Gorton, Gary B.",7003433892
GARY,,GORTON,"Gorton, Gary B.",7003433892
ALOKE,,GOSH,"Ghosh, Aloke (Al)",7403964332
THOMAS,F,GOSNELL,"Gosnell, Thomas F.",7004139548
TOM,,GOSNELL,"Gosnell, Thomas F.",7004139548
ALLEN,,GOSS,"Goss, Allen",13805657900
GAUTAM,,GOSWAMI,"Goswami, Gautam",7005721898
SHINGO,,GOTO,"Goto, Shingo",36709699800
PIERO,,GOTTARDI,"Gottardi, Piero",6602453158
ARON,,GOTTESMAN,"Gottesman, Aron A.",8409483700
ARON,A,GOTTESMAN,"Gottesman, Aron A.",8409483700
NILS,,GOTTFRIES,"Gottfries, Nils",6506561288
DANIEL,,GOTTLIEB,"Gottlieb, Daniel A.",8651681400
OLIVER,,GOTTSCHALG,"Gottschalg, Oliver F.",55897178800
KATRIN,,GOTTSCHALK,"Gottschalk, Katrin",17434129100
LIN,,GOU,"Guo, Lin",35174597300
SUSAN,,GOUBEAUX,SUSAN GOUBEAUX,
LEVON,,GOUKASIAN,"Goukasian, Levon",6506615313
DIMITRIOS,,GOUNOPOULOS,"Gounopoulos, Dimitrios",35198101700
FABIAN,,GOURET,"Gouret, Fabian",16174778900
C,,GOURIEROUX,"Gouriéroux, Christian",6701752827
CHRISTIAN,,GOURIEROUX,"Gouriéroux, Christian",6701752827
PIERRE-OLIVIER,,GOURINCHAS,"Gourinchas, Pierre Olivier",6505868404
PO,,GOURINCHAS,"Gourinchas, Pierre Olivier",6505868404
FRANCOIS,,GOURIO,"Gourio, François",18434075200
CHRISTIAN,,GOURIROUX,"Gouriéroux, Christian",6701752827
JOHN,,GOURVILLE,"Gourville, John T.",6602630312
MITCH,,GOUSS,MITCH GOUSS,
CARLOS,,GOUVAE,CARLOS GOUVAE,
SURESH,,GOVINDARAJ,"Govindaraj, Suresh",6603820894
IAN,D,GOW,"Gow, Ian D.",36008438600
LUKE,,GOWER,"Gower, Luke",6701659649
GAUTAM,,GOWRISANKARAN,"Gowrisankaran, Gautam",6602906288
A,,GOYAL,"Goyal, Amit",25630366900
AMIT,,GOYAL,"Goyal, Amit",25630366900
VIDHAN,,GOYAL,"Goyal, Vidhan K.",7005469570
VIDHAN,K,GOYAL,"Goyal, Vidhan K.",7005469570
VIHAN,,GOYAL,"Goyal, Vidhan K.",7005469570
RUSLAN,,GOYENKA,"Goyenko, Ruslan Y.",26423624500
RUSLAN,,GOYENKO,"Goyenko, Ruslan Y.",26423624500
RUSLAN,Y,GOYENKO,"Goyenko, Ruslan Y.",26423624500
JUAN,CARLOS,GOZZI,"Gozzi, Juan Carlos",16303682400
JUAN,CARLOS,GOZZI VALDEZ,"Gozzi, Juan Carlos",16303682400
MARTIN,,GRACE,"Grace, Martin F.",7202436184
MARTIN,F,GRACE,"Grace, Martin F.",7202436184
MARTY,,GRACE,"Grace, Martin F.",7202436184
ANDREW,,GRACIE,ANDREW GRACIE,
MARTIN,,GRAF,MARTIN GRAF,
CLEMENS,,GRAFE,"Grafe, Clemens",6506291301
ALLAN,,GRAHAM,"Graham, Allan W.",56216315800
DAN,,GRAHAM,"Graham, Daniel A.",24369033700
DANIEL,,GRAHAM,"Graham, Daniel A.",24369033700
FRED,,GRAHAM,"Graham, Fred C.",36860440200
JOHN,,GRAHAM,"Graham, John R.",35434812100
JOHN,R,GRAHAM,"Graham, John R.",35434812100
LIAM,,GRAHAM,"Graham, Liam",12786520000
MICHAEL,,GRAHAM,MICHAEL GRAHAM,
RITA,,GRAHAM,RITA GRAHAM,
NED,,GRAMLICH,NED GRAMLICH,
JOACHIM,,GRAMMIG,"Grammig, Joachim",6602975076
JIM,,GRANATO,"Granato, Jim",6701914615
PAUL,,GRANATSTEIN,PAUL GRANATSTEIN,
GIUSEPPE,,GRANDE,"Grande, Giusèppe",55824727700
MAURO,,GRANDE,MAURO GRANDE,
PASCAL,,GRANDIN,PASCAL GRANDIN,
A,,GRANE,"Grané, Aurea",24171057300
LUIS,,GRANERO,"Granero, Lluís M.",57194597003
CLIVE,,GRANGER,"Granger, Clive W.J.",35613639000
CLIVE,WJ,GRANGER,"Granger, Clive W.J.",35613639000
ADAM,,GRANT,"Grant, Adam M.",9333161800
CHARLES,,GRANT,"Grant, Charles",35549772800
JAMES,L,GRANT,"Grant, James L.",7403160802
SIMON,,GRANT,"Grant, Simon",7402661776
RAINER,,GRASKAMP,"Graskamp, Rainer",14621671400
GUNNAR,,GRASS,"Grass, Gunnar",26537332600
ROB,,GRAUER,"Grauer, Robert R.",7003609075
ROBERT,,GRAUER,"Grauer, Robert R.",7003609075
ROBERT,R,GRAUER,"Grauer, Robert R.",7003609075
JEREMY,,GRAVELINE,"Graveline, Jeremy J.",37029739700
JEREMY,J,GRAVELINE,"Graveline, Jeremy J.",37029739700
JANE,,GRAVELLE,"Gravelle, Jane G.",6602665192
JEREMY,,GRAVELLINE,"Graveline, Jeremy J.",37029739700
PHILIP,,GRAVES,PHILIP GRAVES,
CHERYL,,GRAY,"Gray, Cheryl W.",7402204132
DAN,,GRAY,"Gray, Daniel",56555803400
HENRY,,GRAY,HENRY GRAY,
IAN,,GRAY,"Gray, Ian",7005424603
JEAN,,GRAY,"Gray, Jean M.",57198486323
JOHN,,GRAY,JOHN GRAY,
PHIL,,GRAY,"Gray, Philip K.",7402689267
PHILIP,,GRAY,"Gray, Philip K.",7402689267
PHILIP,K,GRAY,"Gray, Philip K.",7402689267
STEPHEN,,GRAY,"Gray, Stephen F.",7402556101
STEPHEN,F,GRAY,"Gray, Stephen F.",7402556101
STEVE,,GRAY,"Gray, Stephen F.",7402556101
RICHARD,,GRAYSON,RICHARD GRAYSON,
A,,GRAZIANI,"Graziani, Augusto",7004496146
AUGUSTO,,GRAZIANI,"Graziani, Augusto",7004496146
CLARA,,GRAZIANO,"Graziano, Clara",7004500867
SANDRINE,,GRBIC,SANDRINE GRBIC,
BILL,,GREEN,"Greene, William H.",7202789151
BRETT,,GREEN,"Green, Brett",55321886700
CHRIS,,GREEN,"Green, Christopher J.",55696157600
CHRISTOPHER,J,GREEN,"Green, Christopher J.",55696157600
CLIFF,,GREEN,"Green, T. Clifton",26633872700
CLIFTON,,GREEN,"Green, T. Clifton",26633872700
E,,GREEN,"Green, Edward J.",24495144300
ED,,GREEN,"Green, Edward J.",24495144300
EDWARD,,GREEN,"Green, Edward J.",24495144300
ERIC,,GREEN,"Green, A. Eric",55456515700
JEFF,,GREEN,"Green, R. Jeffery",56410300400
R,,GREEN,"Green, Richard C.",7403917219
RICHARD,,GREEN,"Green, Richard C.",7403917219
RICHARD,C,GREEN,"Green, Richard C.",7403917219
RICK,,GREEN,"Green, Richard C.",7403917219
RUSSELL,,GREEN,RUSSELL GREEN,
T,CLIFTON,GREEN,"Green, T. Clifton",26633872700
S,,GREENAWAY,S GREENAWAY,
STUART,,GREENBAUM,"Greenbaum, Stuart I.",16428734700
DAVID,,GREENBERG,"Greenberg, David H.",35492938000
ED,,GREENBERG,"Greenberg, Edward S.",7101820834
MARK,,GREENBLATT,"Grinblatt, Mark S.",6602108872
BILL,,GREENE,"Greene, William H.",7202789151
JASON,,GREENE,"Greene, Jason T.",7402743575
JASON,T,GREENE,"Greene, Jason T.",7402743575
RICHARD,,GREENE,"Green, Richard C.",7403917219
WILLIAM,,GREENE,"Greene, William H.",7202789151
JOHN,,GREENHUT,"Greenhut, John G.",6602263626
DAVID,,GREENLAW,DAVID GREENLAW,
ALAN,,GREENSPAN,"Greenspan, Alan",7101888225
S,,GREENSTEIN,"Greenstein, Shane Mitchell",7005620197
SHANE,,GREENSTEIN,"Greenstein, Shane Mitchell",7005620197
MICHAEL,,GREENSTONE,"Greenstone, Michael",7005579308
BRUCE,,GREENWALD,"Greenwald, Bruce C.",13805471000
ERNEST,,GREENWOOD,ERNEST GREENWOOD,
JEREMY,,GREENWOOD,"Greenwood, Jeremy",7202724792
R,,GREENWOOD,"Greenwood, Robin M.",7202083980
ROBIN,,GREENWOOD,"Greenwood, Robin M.",7202083980
S,,GREGOIR,"Gregoir, Stéphane",24283826800
ANDROS,,GREGORIOU,"Gregoriou, Andros",14014582800
ALAN,,GREGORY,"Gregory, Allan W.",7103300253
ALLAN,,GREGORY,"Gregory, Allan W.",7103300253
BOB,,GREGORY,ROBERT GREGORY,
AVNER,,GREIF,"Greif, Avner",6603951618
DAN,,GREINER,"Greiner, Daniel",7101627322
STEVE,,GRENADIER,"Grenadier, Steven R.",6602504524
STEVEN,,GRENADIER,"Grenadier, Steven R.",6602504524
STEVEN,R,GRENADIER,"Grenadier, Steven R.",6602504524
TOM,,GRESIK,"Gresik, Thomas A.",6602324631
CAROLE,,GRESSE,"Gresse, Carole",16301590000
DAVID,,GRETHER,"Grether, David M.",8895511000
ALEX,,GREYSERMAN,"Greyserman, Alexander",12446643900
CLIFFORD,,GRIEP,"Griep, Clifford",6506032393
KEVIN,,GRIER,"Grier, Kevin B.",6603066841
KEVIN,B,GRIER,"Grier, Kevin B.",6603066841
ROBIN,,GRIER,"Grier, Robin M.",56270319400
KNUT,,GRIESE,KNUT GRIESE,
ROBIN,,GRIEVES,"Grieves, Robin",6701676033
JAMES,,GRIFFIN,"Griffin, John M.",55436269300
JIM,,GRIFFIN,"Griffin, John M.",55436269300
JOHN,,GRIFFIN,"Griffin, John M.",55436269300
JOHN,M,GRIFFIN,"Griffin, John M.",55436269300
KEITH,,GRIFFIN,KEITH GRIFFIN,
PAUL,,GRIFFIN,"Griffin, Paul A.",36015132500
RACHEL,,GRIFFITH,"Griffith, Rachel",7102951338
MARK,,GRIFFITHS,"Griffiths, Mark D.",35519823300
MARK,D,GRIFFITHS,"Griffiths, Mark D.",35519823300
LAURENT,,GRILLET-AUBERT,LAURENT GRILLET-AUBERT,
LUCA,,GRILLI,"Grilli, Luca",55041301900
MARIANNA,,GRIMALDI,"Grimaldi, Marianna",8300447500
ANDRE,,GRIMAUD,"Grimaud, André",7004290397
ARTHUR,,GRIMES,"Grimes, Arthur",34770532000
OLIVER,,GRIMM,OLIVER GRIMM,
M,,GRINBLATT,"Grinblatt, Mark S.",6602108872
MARK,,GRINBLATT,"Grinblatt, Mark S.",6602108872
YANIV,,GRINSTEIN,"Grinstein, Yaniv",56184132700
JOHN,,GRISWOLD,"Griswold, John",36561597400
PETER,,GRODZINSKI,PETER GRODZINSKI,
JAN,,GROEN,"Groen, Jan J.J.",57216792366
JAN,JJ,GROEN,"Groen, Jan J.J.",57216792366
PATRICK,,GROENENDIJK,"Groenendijk, Patrick A.",25938031500
HANS,,GROENEVELD,"Groeneveld, Hans",57206257146
NICOLAAS,,GROENEWOLD,"Groenewold, Nicolaas",6603966310
ALEXANDER,,GROH,"Groh, Alexander Peter",26040614900
ALEXANDER,PETER,GROH,"Groh, Alexander Peter",26040614900
D,,GROMB,"Gromb, Denis",6602659594
DENIS,,GROMB,"Gromb, Denis",6602659594
DENNIS,,GROMB,"Gromb, Denis",6602659594
ANNE,,GRON,"Gron, Anne",6603107866
ERIK,,GRONQVIST,"Grönqvist, Erik",35177495500
REINT,,GROPP,"Gropp, Reint E.",55913580000
DAN,,GROPPER,"Gropper, Daniel M.",57053642200
DANIEL,M,GROPPER,"Gropper, Daniel M.",57053642200
DAVID,,GROSS,"Gross, David B.",7401437943
DAVID,B,GROSS,"Gross, David B.",7401437943
MARTIN,,GROSS,"Gross, Martin",24457112500
SHULAMITH,,GROSS,"Gross, Shulamith T.",7202650942
TAL,,GROSS,"Gross, Tal",37049754300
HELMUT,,GROSSING,HELMUT GROSSING,
SHAWNA,,GROSSKOPF,"Grosskopf, Shawna P.",7006900058
HERSCHEL,,GROSSMAN,"Grossman, Herschel I.",7102944828
HERSCHEL,I,GROSSMAN,"Grossman, Herschel I.",7102944828
JEAN,,GROSSMAN,"Grossman, Jean Baldwin",7202410173
RICHARD,,GROSSMAN,"Grossman, Richard S.",7202949449
RICHARD,S,GROSSMAN,"Grossman, Richard S.",7202949449
SANDY,,GROSSMAN,"Grossman, Sanford J.",24393093000
SANFORD,,GROSSMAN,"Grossman, Sanford J.",24393093000
MICHAEL,,GROTE,"Grote, Michael H.",7005170636
MICHAEL,H,GROTE,"Grote, Michael H.",7005170636
CHARLOTTA,,GROTH,"Groth, Charlotta",56261284000
CHRISTIAN,,GROTH,"Groth, Christian",7102638207
PAUL,A,GROUT,"Grout, Paul A.",7003336441
MICHAEL,,GRUBB,MICHAEL GRUBB,
WILLIAM,C,GRUBEN,"Gruben, William C.",6602230802
JON,,GRUBER,"Gruber, Jonathan",7101971287
JONATHAN,,GRUBER,"Gruber, Jonathan",7101971287
MARTI,,GRUBER,"Gruber, Martin J.",7102781899
MARTIN,,GRUBER,"Gruber, Martin J.",7102781899
MARTIN,J,GRUBER,"Gruber, Martin J.",7102781899
MARTY,,GRUBER,"Gruber, Martin J.",7102781899
PETER,,GRUBER,PETER GRUBER,
MATTHIAS,C,GRUENINGER,"Grüninger, Matthias C.",19638386200
JOHN,,GRUENSTEIN,JOHN GRUENSTEIN,
GUSTAVO,,GRULLON,"Grullon, Gustavo",6508041519
JOSEPH,,GRUNDFEST,"Grundfest, Joseph A.",6506401984
B,,GRUNDY,"Grundy, Bruce D.",7003381882
BRUCE,,GRUNDY,"Grundy, Bruce D.",7003381882
BRUCE,D,GRUNDY,"Grundy, Bruce D.",7003381882
ROBERT,,GRUNDY,ROBERT GRUNDY,
HANS-PETER,,GRUNER,"Grüner, Hans Peter",7006152697
JENS,,GRUNERT,"Grunert, Jens",36897902700
GENE,,GRUVER,"Gruver, Gene W.",8377424700
WILLIAM,,GRUVER,WILLIAM GRUVER,
SEBASTIAN,,GRYGLEWICZ,"Gryglewicz, Sebastian",24334438500
ANDRE,,GTTLER,"Güttler, André",16041956400
LI,,GU,"Gu, Li",55445663300
ZHAOYANG,,GU,"Gu, Zhaoyang",8415408300
MARIA,,GUADALUPE,"Guadalupe, Maria",18037278100
JORDI,,GUAL,"Gual, Jordi",8689760300
FEI,,GUAN,FEI GUAN,
LIM,KIAN,GUAN,"Lim, Kian Guan",54885034600
PEIQIU,,GUAN,"Guan, Peiqiu",36522879200
WEI,,GUAN,"Guan, Wei",22834577000
ALESSANDRA,,GUARIGLIA,"Guariglia, Alessandra",7004204469
ANTONIO,,GUARINO,"Guarino, Antonio",12806702400
SERENA,,GUARNASCHELLI,"Guarnaschelli, Serena",6506448538
PAOLO,,GUASONI,"Guasoni, Paolo",23018902800
ALAIN,,GUAY,"Guay, Alain",57207607199
WAYNE,,GUAY,"Guay, Wayne R.",56069219500
WAYNE,R,GUAY,"Guay, Wayne R.",56069219500
S,,GUBELLINI,"Gubellini, Stefano",36561559000
STEFANO,,GUBELLINI,"Gubellini, Stefano",36561559000
JOSE,,GUEDES,"Guedes, José Correia",7003775468
JOSE,CORREIA,GUEDES,"Guedes, José Correia",7003775468
OMRANE,,GUEDHAM,"Guedhami, Omrane",8886956400
OMRANE,,GUEDHAMI,"Guedhami, Omrane",8886956400
ILAN,,GUEDJ,"Guedj, Ilan",54405610300
MAIA,,GUELL,"Güell, Maia",55879402000
ALEXANDER,,GUEMBEL,"Guembel, Alexander",23050070500
ALFRED,,GUENDER,"Guender, Alfred V.",6602210257
NADJA,,GUENSTER,"Guenster, Nadja",8371215800
DAVID,,GUENTHER,"Guenther, David A.",7005422656
DAVID,A,GUENTHER,"Guenther, David A.",7005422656
ALFONSO,,GUERRA,ALFONSO GUERRA,
MARIA,LETIZIA,GUERRA,"Guerra, Maria",7102971503
LUCA,,GUERRIERI,"Guerrieri, Luca",55515684500
KLAUS,,GUGLER,"Gugler, Klaus",6603636479
RAJIV,,GUHA,RAJIV GUHA,
ROHIT,,GUHA,ROHIT GUHA,
STEPHANE,,GUIBAUD,"Guibaud, Stéphane",36866019200
GABRIELA,,GUIBOURG,"Guibourg, Gabriela",18835272400
MASSIMO,,GUIDOLIN,"Guidolin, Massimo",6506142568
MASSIMO,,GUILIODORI,MASSIMO GUILIODORI,
DAVID,,GUILKEY,"Guilkey, David K.",7004913969
MAURO,,GUILLEN,"Guillén, Mauro F.",35608804800
EVELYNE,,GUILLY,EVELYNE GUILLY,
BERNARDO,,GUIMARAES,"Guimaraes, Bernardo",22979651700
RODRIGO,,GUIMARAES,RODRIGO GUIMARAES,
JEAN-FRANCOIS,,GUIMOND,JEAN-FRANCOIS GUIMOND,
TIM,,GUINNANE,"Guinnane, Timothy W.",6701749108
TIMOTHY,,GUINNANE,"Guinnane, Timothy W.",6701749108
L,,GUISO,"Guiso, Luigi",6603792748
LUIGI,,GUISO,"Guiso, Luigi",6603792748
FARUK,,GUL,"Gul, Faruk",6701474154
FERDINAND,,GUL,"Gul, Ferdinand A.",6701474155
FERDINAND,A,GUL,"Gul, Ferdinand A.",6701474155
MELANIE,,GULDI,"Guldi, Melanie",26027915800
HESEYIN,,GULEN,"Gulen, Huseyin",36061083100
HUSEYHIN,,GULEN,"Gulen, Huseyin",36061083100
HUSEYIN,,GULEN,"Gulen, Huseyin",36061083100
DAVE,,GULLEY,DAVE GULLEY,
MUSTAFA,,GULTEKIN,"Gültekin, Mustafa N.",24457069200
FABIA,,GUMBAU-BRISA,"Gumbau-Brisa, Fabià",55891629400
ALEX,,GUMBEL,"Guembel, Alexander",23050070500
ALEXANDER,,GUMBEL,"Guembel, Alexander",23050070500
A,BURAK,GUNER,"Güner, A. Burak",23568232000
NEZIH,,GUNER,"Güner, Nezih",6602284933
Z,NURAY,GUNER,"Güner, Z. Nuray",6602830546
LEVANT,,GUNTAY,"Güntay, Levent",6505640965
LEVENT,,GUNTAY,"Güntay, Levent",6505640965
JEFF,,GUNTHER,"Gunther, Jeffery W.",7102836001
JEFFERY,W,GUNTHER,"Gunther, Jeffery W.",7102836001
JEFFREY,,GUNTHER,"Gunther, Jeffery W.",7102836001
HUI,,GUO,"Guo, Hui",8148443100
JANG-TING,,GUO,"Guo, Jangting",7404488477
JOHN,,GUO,JOHN GUO,
LIN,,GUO,"Guo, Lin",35174597300
RE-JIN,,GUO,"Guo, Rejin",7201990041
SHOURUN,,GUO,"Guo, Shourun",35102075800
XIN,,GUO,XIN GUO,
BENTON,,GUP,"Gup, Benton E.",6506167873
BENTON,E,GUP,"Gup, Benton E.",6506167873
ANAND,,GUPTA,ANAND GUPTA,
ANURAG,,GUPTA,"Gupta, Anurag",55491985600
ATUL,,GUPTA,"Gupta, Atul",55491970000
KANHAYA,,GUPTA,"Gupta, Kanhaya L.",7402592385
MAHENDRA,,GUPTA,"Gupta, Mahendra R.",7403987239
MANU,,GUPTA,"Gupta, Manu",55311449600
NANDINI,,GUPTA,"Gupta, Nandini",57209931419
POONAM,,GUPTA,"Gupta, Poonam",55466502300
SANJAY,,GUPTA,"Gupta, Sanjay",8655071900
SUDIP,,GUPTA,"Gupta, Sudip",57189688495
VISHAL,,GUPTA,"Gupta, Vishal",36850117800
SWASTI,,GUPTA-MUKHERJEE,"Gupta-Mukherjee, Swasti",16315445500
Z,OZLEM,GURAKAR,Z OZLEM GURAKAR,
GREGORY,,GUREVICH,"Gurevich, Gregory",36846370300
GUL,,GURKAN,"Gürkan, Gül",6603137270
REFET,,GURKAYNAK,"Gürkaynak, Refet S.",8581990900
MARK,,GURLIACCI,MARK GURLIACCI,
UMIT,,GURUN,"Gurun, Umit G.",33367927000
ANU,,GURUNG,ANU GURUNG,
JONATHAN,,GURYAN,"Guryan, Jonathan",23993502900
CHRIS,,GUST,"Gust, Christopher J.",6602907309
CHRISTOPHER,,GUST,"Gust, Christopher J.",6602907309
CRAIG,,GUSTAFFSON,CRAIG GUSTAFFSON,
ANDREW,,GUSTAR,ANDREW GUSTAR,
AL,,GUSTMAN,"Gustman, Alan L.",6602341847
GRAEME,,GUTHRIE,"Guthrie, Graeme A.",7006138869
GRAEME,A,GUTHRIE,"Guthrie, Graeme A.",7006138869
EVA,,GUTIERREZ,"Gutierrez, Eva",57191979548
MARIA,,GUTIERREZ,"Gutiérrez, María",7401851202
RO,,GUTIERREZ,"Gutierrez, Roberto C.",8503225100
ROBERTO,,GUTIERREZ,"Gutierrez, Roberto C.",8503225100
ROBERTO,C,GUTIERREZ,"Gutierrez, Roberto C.",8503225100
RO,,GUTTIEREZ,"Gutierrez, Roberto C.",8503225100
ANDRE,,GUTTLER,"Güttler, André",16041956400
ILAN,,GUTTMAN,"Guttman, Ilan",14071047600
ROCHELLE,,GUTTMANN,"Guttmann, Rochelle",26323199300
FATIH,,GUVENEN,"Guvenen, Fatih",17433808700
LEO,,GUZMAN,LEO GUZMAN,
OWAIN,AP,GWILYM,"ap Gwilym, Owain",55664984200
CARL,R,GWIN,"Gwin, Carl R.",6603021854
ANDRE,F,GYGAX,"Gygax, André F.",15845506400
JACOB,,GYNTELBERG,"Gyntelberg, Jacob",55498281200
STANLEY,,GYOSHEVA,"Gyoshev, Stanley",35299684300
JOE,,GYOURKO,"Gyourko, Joseph E.",6601926430
CHANG,,HA,"Ha-Joon, Chang",38361428500
JOONKYUNG,,HA,"Ha, Joonkyung",34067535800
KATHARINA,,HAAF,"Haaf, Katharina",57202624090
MARCO,,HAAN,"Haan, Marco A.",7006137247
JERRY,,HAAS,JERRY HAAS,
STEPHEN,,HABER,"Haber, Stephen H.",8228562600
STEVE,,HABER,"Haber, Stephen H.",8228562600
KARL,,HABERMEIER,"Habermeier, Karl F.",24369031600
AHSAN,,HABIB,"Habib, Ahsan",8524353500
MICHAEL,,HABIB,"Habib, Michel A.",7202565487
MICHEL,,HABIB,"Habib, Michel A.",7202565487
MICHEL,A,HABIB,"Habib, Michel A.",7202565487
BURCU,,HACIBEDEL,"Hacibedel, Burcu",54385001900
DIRK,,HACKBARTH,"Hackbarth, Dirk",15070631000
ANDREAS,,HACKETHAL,"Hackethal, Andreas",36952738100
STEVEN,T,HACKMAN,"Hackman, Steven T.",6602121103
MULIAMAN,D,HADAD,"Hadad, Muliaman D.",36169037900
SHACHAR,,HADAR,SHACHAR HADAR,
JOHN,,HADITY,JOHN HADITY,
PETROS,,HADJICOSTAS,"Hadjicostas, Petros",55891109000
STEVE,,HADJIYANNAKIS,"Hadjiyannakis, Steve",6505959095
MICHAEL,,HADLEY,MICHAEL HADLEY,
CHARLES,,HADLOCK,"Hadlock, Charles J.",6603615432
CHARLES,J,HADLOCK,"Hadlock, Charles J.",6603615432
CHARLIE,,HADLOCK,"Hadlock, Charles J.",6603615432
CHRISTIAN,,HAEFKE,"Hæfke, Christian",6507457576
P,,HAENE,P HAENE,
MATTHIAS,,HAENTJENS,"Haentjens, Matthias",55824371000
WOLFGANG,,HAFNER,"Hafner, Wolfgang",15834402900
PATRICK,,HAGAN,PATRICK HAGAN,
JOHN,,HAGEDOORN,"Hagedoorn, John",7004059715
JENS,,HAGENDORF,"Hagendorff, Jens",13805353500
JENS,,HAGENDORFF,"Hagendorff, Jens",13805353500
BOB,,HAGERMAN,"Hagerman, Robert L.",24428812800
ROBERT,,HAGERMAN,"Hagerman, Robert L.",24428812800
K,,HAGERTY,"Hagerty, Kathleen M.",7801499641
KATHLEEN,,HAGERTY,"Hagerty, Kathleen M.",7801499641
STEPHEN,,HAGGARD,STEPHEN HAGGARD,
JOON-HO,,HAHM,"Hahm, Joon Ho",7006723680
MARK,,HAHMEIER,MARK HAHMEIER,
GUANGSUG,,HAHN,"Hahn, Guangsug",7202723868
JAEHOON,,HAHN,"Hahn, Jaehoon",56234590300
VOLKER,,HAHN,"Hahn, Volker",16022010700
STEVEN,,HAIDER,"Haider, Steven J.",7102816151
MICHAEL,S,HAIGH,"Haigh, Michael S.",7007051278
RADOMIR,,HAIKER,RADOMIR HAIKER,
LUZI,,HAIL,"Hail, Luzi",14021009400
MARTHA,,HAINES,MARTHA HAINES,
